timestamp,station,channel,data_type,view,value,units
2026-03-18T20:00:00.000Z,KSU1,X,variation,channel,37178.19675126146,nT
2026-03-18T20:01:00.000Z,KSU1,X,variation,channel,37178.38710501841,nT
2026-03-18T20:02:00.000Z,KSU1,X,variation,channel,37178.49320437526,nT
2026-03-18T20:03:00.000Z,KSU1,X,variation,channel,37178.423988408904,nT
2026-03-18T20:04:00.000Z,KSU1,X,variation,channel,37178.66937759987,nT
2026-03-18T20:05:00.000Z,KSU1,X,variation,channel,37178.91320783609,nT
2026-03-18T20:06:00.000Z,KSU1,X,variation,channel,37179.43264330554,nT
2026-03-18T20:07:00.000Z,KSU1,X,variation,channel,37179.76963133597,nT
2026-03-18T20:08:00.000Z,KSU1,X,variation,channel,37180.14330086962,nT
2026-03-18T20:09:00.000Z,KSU1,X,variation,channel,37180.61095024325,nT
2026-03-18T20:10:00.000Z,KSU1,X,variation,channel,37181.15119323443,nT
2026-03-18T20:11:00.000Z,KSU1,X,variation,channel,37181.57541583024,nT
2026-03-18T20:12:00.000Z,KSU1,X,variation,channel,37182.162505019965,nT
2026-03-18T20:13:00.000Z,KSU1,X,variation,channel,37182.49249376491,nT
2026-03-18T20:14:00.000Z,KSU1,X,variation,channel,37182.94355476317,nT
2026-03-18T20:15:00.000Z,KSU1,X,variation,channel,37183.17100443376,nT
2026-03-18T20:16:00.000Z,KSU1,X,variation,channel,37183.44345100463,nT
2026-03-18T20:17:00.000Z,KSU1,X,variation,channel,37183.52789944512,nT
2026-03-18T20:18:00.000Z,KSU1,X,variation,channel,37183.55195541488,nT
2026-03-18T20:19:00.000Z,KSU1,X,variation,channel,37184.08109965096,nT
2026-03-18T20:20:00.000Z,KSU1,X,variation,channel,37184.21020971118,nT
2026-03-18T20:21:00.000Z,KSU1,X,variation,channel,37183.49831936659,nT
2026-03-18T20:22:00.000Z,KSU1,X,variation,channel,37184.93503682786,nT
2026-03-18T20:23:00.000Z,KSU1,X,variation,channel,37184.85918712694,nT
2026-03-18T20:24:00.000Z,KSU1,X,variation,channel,37185.737820337,nT
2026-03-18T20:25:00.000Z,KSU1,X,variation,channel,37186.05282240408,nT
2026-03-18T20:26:00.000Z,KSU1,X,variation,channel,37186.036273861944,nT
2026-03-18T20:27:00.000Z,KSU1,X,variation,channel,37186.3435485161,nT
2026-03-18T20:28:00.000Z,KSU1,X,variation,channel,37186.59472473971,nT
2026-03-18T20:29:00.000Z,KSU1,X,variation,channel,37186.563410610586,nT
2026-03-18T20:30:00.000Z,KSU1,X,variation,channel,37186.707081848115,nT
2026-03-18T20:31:00.000Z,KSU1,X,variation,channel,37187.04561259834,nT
2026-03-18T20:32:00.000Z,KSU1,X,variation,channel,37187.141932622035,nT
2026-03-18T20:33:00.000Z,KSU1,X,variation,channel,37187.48548871412,nT
2026-03-18T20:34:00.000Z,KSU1,X,variation,channel,37186.968859121414,nT
2026-03-18T20:35:00.000Z,KSU1,X,variation,channel,37186.55924969664,nT
2026-03-18T20:36:00.000Z,KSU1,X,variation,channel,37186.464335669225,nT
2026-03-18T20:37:00.000Z,KSU1,X,variation,channel,37185.85749379279,nT
2026-03-18T20:38:00.000Z,KSU1,X,variation,channel,37186.07033816302,nT
2026-03-18T20:39:00.000Z,KSU1,X,variation,channel,37186.44588527869,nT
2026-03-18T20:40:00.000Z,KSU1,X,variation,channel,37185.678886430804,nT
2026-03-18T20:41:00.000Z,KSU1,X,variation,channel,37186.20039133927,nT
2026-03-18T20:42:00.000Z,KSU1,X,variation,channel,37187.54285960703,nT
2026-03-18T20:43:00.000Z,KSU1,X,variation,channel,37188.43994814561,nT
2026-03-18T20:44:00.000Z,KSU1,X,variation,channel,37189.87467529622,nT
2026-03-18T20:45:00.000Z,KSU1,X,variation,channel,37191.72841563815,nT
2026-03-18T20:46:00.000Z,KSU1,X,variation,channel,37193.05049036089,nT
2026-03-18T20:47:00.000Z,KSU1,X,variation,channel,37192.92339222732,nT
2026-03-18T20:48:00.000Z,KSU1,X,variation,channel,37193.05279029888,nT
2026-03-18T20:49:00.000Z,KSU1,X,variation,channel,37192.47310526575,nT
2026-03-18T20:50:00.000Z,KSU1,X,variation,channel,37191.856712634515,nT
2026-03-18T20:51:00.000Z,KSU1,X,variation,channel,37191.45915788074,nT
2026-03-18T20:52:00.000Z,KSU1,X,variation,channel,37191.659909707254,nT
2026-03-18T20:53:00.000Z,KSU1,X,variation,channel,37192.24790573839,nT
2026-03-18T20:54:00.000Z,KSU1,X,variation,channel,37192.00211393459,nT
2026-03-18T20:55:00.000Z,KSU1,X,variation,channel,37190.96425363178,nT
2026-03-18T20:56:00.000Z,KSU1,X,variation,channel,37192.335143675366,nT
2026-03-18T20:57:00.000Z,KSU1,X,variation,channel,37193.40240908713,nT
2026-03-18T20:58:00.000Z,KSU1,X,variation,channel,37193.452165364506,nT
2026-03-18T20:59:00.000Z,KSU1,X,variation,channel,37193.752128005835,nT
2026-03-18T21:00:00.000Z,KSU1,X,variation,channel,37193.75282627612,nT
2026-03-18T21:01:00.000Z,KSU1,X,variation,channel,37194.06697312184,nT
2026-03-18T21:02:00.000Z,KSU1,X,variation,channel,37195.12734925199,nT
2026-03-18T21:03:00.000Z,KSU1,X,variation,channel,37194.96259740159,nT
2026-03-18T21:04:00.000Z,KSU1,X,variation,channel,37195.043952820255,nT
2026-03-18T21:05:00.000Z,KSU1,X,variation,channel,37194.36855208377,nT
2026-03-18T21:06:00.000Z,KSU1,X,variation,channel,37193.829243872766,nT
2026-03-18T21:07:00.000Z,KSU1,X,variation,channel,37195.028749844714,nT
2026-03-18T21:08:00.000Z,KSU1,X,variation,channel,37196.94176712155,nT
2026-03-18T21:09:00.000Z,KSU1,X,variation,channel,37196.83794757383,nT
2026-03-18T21:10:00.000Z,KSU1,X,variation,channel,37196.33185558765,nT
2026-03-18T21:11:00.000Z,KSU1,X,variation,channel,37196.382402359544,nT
2026-03-18T21:12:00.000Z,KSU1,X,variation,channel,37196.792588164615,nT
2026-03-18T21:13:00.000Z,KSU1,X,variation,channel,37197.53420966972,nT
2026-03-18T21:14:00.000Z,KSU1,X,variation,channel,37197.785796197306,nT
2026-03-18T21:15:00.000Z,KSU1,X,variation,channel,37197.04204392335,nT
2026-03-18T21:16:00.000Z,KSU1,X,variation,channel,37195.906712734846,nT
2026-03-18T21:17:00.000Z,KSU1,X,variation,channel,37197.57307246704,nT
2026-03-18T21:18:00.000Z,KSU1,X,variation,channel,37198.61899944279,nT
2026-03-18T21:19:00.000Z,KSU1,X,variation,channel,37197.837786910066,nT
2026-03-18T21:20:00.000Z,KSU1,X,variation,channel,37197.443691105145,nT
2026-03-18T21:21:00.000Z,KSU1,X,variation,channel,37196.91855900155,nT
2026-03-18T21:22:00.000Z,KSU1,X,variation,channel,37197.244217667525,nT
2026-03-18T21:23:00.000Z,KSU1,X,variation,channel,37197.60190929814,nT
2026-03-18T21:24:00.000Z,KSU1,X,variation,channel,37197.096795019526,nT
2026-03-18T21:25:00.000Z,KSU1,X,variation,channel,37196.79858822424,nT
2026-03-18T21:26:00.000Z,KSU1,X,variation,channel,37196.61614485624,nT
2026-03-18T21:27:00.000Z,KSU1,X,variation,channel,37196.36638029654,nT
2026-03-18T21:28:00.000Z,KSU1,X,variation,channel,37196.267208207944,nT
2026-03-18T21:29:00.000Z,KSU1,X,variation,channel,37196.15928443366,nT
2026-03-18T21:30:00.000Z,KSU1,X,variation,channel,37195.94874649644,nT
2026-03-18T21:31:00.000Z,KSU1,X,variation,channel,37196.61628733617,nT
2026-03-18T21:32:00.000Z,KSU1,X,variation,channel,37196.52602004004,nT
2026-03-18T21:33:00.000Z,KSU1,X,variation,channel,37196.65162282689,nT
2026-03-18T21:34:00.000Z,KSU1,X,variation,channel,37197.22838604346,nT
2026-03-18T21:35:00.000Z,KSU1,X,variation,channel,37196.73727119571,nT
2026-03-18T21:36:00.000Z,KSU1,X,variation,channel,37197.1637456014,nT
2026-03-18T21:37:00.000Z,KSU1,X,variation,channel,37196.80855822748,nT
2026-03-18T21:38:00.000Z,KSU1,X,variation,channel,37196.99387154419,nT
2026-03-18T21:39:00.000Z,KSU1,X,variation,channel,37196.36874806602,nT
2026-03-18T21:40:00.000Z,KSU1,X,variation,channel,37196.68817675022,nT
2026-03-18T21:41:00.000Z,KSU1,X,variation,channel,37196.97029316664,nT
2026-03-18T21:42:00.000Z,KSU1,X,variation,channel,37197.09192977649,nT
2026-03-18T21:43:00.000Z,KSU1,X,variation,channel,37196.99974273649,nT
2026-03-18T21:44:00.000Z,KSU1,X,variation,channel,37197.557662031446,nT
2026-03-18T21:45:00.000Z,KSU1,X,variation,channel,37197.96220830102,nT
2026-03-18T21:46:00.000Z,KSU1,X,variation,channel,37197.928715184455,nT
2026-03-18T21:47:00.000Z,KSU1,X,variation,channel,37197.21539101822,nT
2026-03-18T21:48:00.000Z,KSU1,X,variation,channel,37197.59015669136,nT
2026-03-18T21:49:00.000Z,KSU1,X,variation,channel,37198.12252011989,nT
2026-03-18T21:50:00.000Z,KSU1,X,variation,channel,37197.99450159469,nT
2026-03-18T21:51:00.000Z,KSU1,X,variation,channel,37197.22688651032,nT
2026-03-18T21:52:00.000Z,KSU1,X,variation,channel,37197.16218095775,nT
2026-03-18T21:53:00.000Z,KSU1,X,variation,channel,37197.091789493614,nT
2026-03-18T21:54:00.000Z,KSU1,X,variation,channel,37196.61569509693,nT
2026-03-18T21:55:00.000Z,KSU1,X,variation,channel,37196.64561730702,nT
2026-03-18T21:56:00.000Z,KSU1,X,variation,channel,37196.835420627365,nT
2026-03-18T21:57:00.000Z,KSU1,X,variation,channel,37196.95021497992,nT
2026-03-18T21:58:00.000Z,KSU1,X,variation,channel,37197.00052331396,nT
2026-03-18T21:59:00.000Z,KSU1,X,variation,channel,37196.69431190833,nT
2026-03-18T22:00:00.000Z,KSU1,X,variation,channel,37196.562840905266,nT
2026-03-18T22:01:00.000Z,KSU1,X,variation,channel,37196.77710354925,nT
