timestamp,station,channel,data_type,view,value,units
2026-04-15T19:22:00.000Z,BOUV,X,variation,channel,21892.52665200217,nT
2026-04-15T19:23:00.000Z,BOUV,X,variation,channel,21892.570662260674,nT
2026-04-15T19:24:00.000Z,BOUV,X,variation,channel,21892.79393726488,nT
2026-04-15T19:25:00.000Z,BOUV,X,variation,channel,21892.99391355064,nT
2026-04-15T19:26:00.000Z,BOUV,X,variation,channel,21893.09526765807,nT
2026-04-15T19:27:00.000Z,BOUV,X,variation,channel,21893.38565796265,nT
2026-04-15T19:28:00.000Z,BOUV,X,variation,channel,21893.91377658626,nT
2026-04-15T19:29:00.000Z,BOUV,X,variation,channel,21894.21744151588,nT
2026-04-15T19:30:00.000Z,BOUV,X,variation,channel,21894.29789407367,nT
2026-04-15T19:31:00.000Z,BOUV,X,variation,channel,21894.457907517575,nT
2026-04-15T19:32:00.000Z,BOUV,X,variation,channel,21894.335653796672,nT
2026-04-15T19:33:00.000Z,BOUV,X,variation,channel,21894.587315989414,nT
2026-04-15T19:34:00.000Z,BOUV,X,variation,channel,21894.69350000215,nT
2026-04-15T19:35:00.000Z,BOUV,X,variation,channel,21894.700896312224,nT
2026-04-15T19:36:00.000Z,BOUV,X,variation,channel,21894.587125332364,nT
2026-04-15T19:37:00.000Z,BOUV,X,variation,channel,21894.851574279543,nT
2026-04-15T19:38:00.000Z,BOUV,X,variation,channel,21895.0838351268,nT
2026-04-15T19:39:00.000Z,BOUV,X,variation,channel,21895.395105037453,nT
2026-04-15T19:40:00.000Z,BOUV,X,variation,channel,21895.74232470268,nT
2026-04-15T19:41:00.000Z,BOUV,X,variation,channel,21895.768611548698,nT
2026-04-15T19:42:00.000Z,BOUV,X,variation,channel,21895.916966222852,nT
2026-04-15T19:43:00.000Z,BOUV,X,variation,channel,21896.098239770134,nT
2026-04-15T19:44:00.000Z,BOUV,X,variation,channel,21896.180626854657,nT
2026-04-15T19:45:00.000Z,BOUV,X,variation,channel,21896.4418858744,nT
2026-04-15T19:46:00.000Z,BOUV,X,variation,channel,21896.496193724095,nT
2026-04-15T19:47:00.000Z,BOUV,X,variation,channel,21896.692178226243,nT
2026-04-15T19:48:00.000Z,BOUV,X,variation,channel,21896.577949167593,nT
2026-04-15T19:49:00.000Z,BOUV,X,variation,channel,21896.603897961446,nT
2026-04-15T19:50:00.000Z,BOUV,X,variation,channel,21896.703294534193,nT
2026-04-15T19:51:00.000Z,BOUV,X,variation,channel,21896.60797282385,nT
2026-04-15T19:52:00.000Z,BOUV,X,variation,channel,21896.797728251448,nT
2026-04-15T19:53:00.000Z,BOUV,X,variation,channel,21896.42648213698,nT
2026-04-15T19:54:00.000Z,BOUV,X,variation,channel,21896.701693240666,nT
2026-04-15T19:55:00.000Z,BOUV,X,variation,channel,21896.865385084948,nT
2026-04-15T19:56:00.000Z,BOUV,X,variation,channel,21896.912985080933,nT
2026-04-15T19:57:00.000Z,BOUV,X,variation,channel,21896.878942306248,nT
2026-04-15T19:58:00.000Z,BOUV,X,variation,channel,21897.01478123219,nT
2026-04-15T19:59:00.000Z,BOUV,X,variation,channel,21897.363409379443,nT
2026-04-15T20:00:00.000Z,BOUV,X,variation,channel,21897.588556751845,nT
2026-04-15T20:01:00.000Z,BOUV,X,variation,channel,21897.604447546957,nT
2026-04-15T20:02:00.000Z,BOUV,X,variation,channel,21897.688987976,nT
2026-04-15T20:03:00.000Z,BOUV,X,variation,channel,21898.177312023116,nT
2026-04-15T20:04:00.000Z,BOUV,X,variation,channel,21898.317803400365,nT
2026-04-15T20:05:00.000Z,BOUV,X,variation,channel,21898.545521188556,nT
2026-04-15T20:06:00.000Z,BOUV,X,variation,channel,21898.403854457254,nT
2026-04-15T20:07:00.000Z,BOUV,X,variation,channel,21898.40519690449,nT
2026-04-15T20:08:00.000Z,BOUV,X,variation,channel,21898.666338234718,nT
2026-04-15T20:09:00.000Z,BOUV,X,variation,channel,21899.013832405843,nT
2026-04-15T20:10:00.000Z,BOUV,X,variation,channel,21899.044450936646,nT
2026-04-15T20:11:00.000Z,BOUV,X,variation,channel,21899.03818990594,nT
2026-04-15T20:12:00.000Z,BOUV,X,variation,channel,21899.11831299794,nT
2026-04-15T20:13:00.000Z,BOUV,X,variation,channel,21899.16217870733,nT
2026-04-15T20:14:00.000Z,BOUV,X,variation,channel,21899.302225411233,nT
2026-04-15T20:15:00.000Z,BOUV,X,variation,channel,21899.033207592787,nT
2026-04-15T20:16:00.000Z,BOUV,X,variation,channel,21899.224728352434,nT
2026-04-15T20:17:00.000Z,BOUV,X,variation,channel,21899.687744272785,nT
2026-04-15T20:18:00.000Z,BOUV,X,variation,channel,21899.69772456463,nT
2026-04-15T20:19:00.000Z,BOUV,X,variation,channel,21899.563686293874,nT
2026-04-15T20:20:00.000Z,BOUV,X,variation,channel,21899.53124468265,nT
2026-04-15T20:21:00.000Z,BOUV,X,variation,channel,21899.65032293733,nT
2026-04-15T20:22:00.000Z,BOUV,X,variation,channel,21899.692287281167,nT
2026-04-15T20:23:00.000Z,BOUV,X,variation,channel,21899.80119222193,nT
2026-04-15T20:24:00.000Z,BOUV,X,variation,channel,21900.011304955213,nT
2026-04-15T20:25:00.000Z,BOUV,X,variation,channel,21900.072326546302,nT
2026-04-15T20:26:00.000Z,BOUV,X,variation,channel,21900.58200675944,nT
2026-04-15T20:27:00.000Z,BOUV,X,variation,channel,21901.287079225927,nT
2026-04-15T20:28:00.000Z,BOUV,X,variation,channel,21901.344279669363,nT
2026-04-15T20:29:00.000Z,BOUV,X,variation,channel,21900.84854559152,nT
2026-04-15T20:30:00.000Z,BOUV,X,variation,channel,21901.275735524196,nT
2026-04-15T20:31:00.000Z,BOUV,X,variation,channel,21901.549269929474,nT
2026-04-15T20:32:00.000Z,BOUV,X,variation,channel,21901.612113340896,nT
2026-04-15T20:33:00.000Z,BOUV,X,variation,channel,21901.92863442978,nT
2026-04-15T20:34:00.000Z,BOUV,X,variation,channel,21901.798303232703,nT
2026-04-15T20:35:00.000Z,BOUV,X,variation,channel,21901.812576394997,nT
2026-04-15T20:36:00.000Z,BOUV,X,variation,channel,21901.91332486909,nT
2026-04-15T20:37:00.000Z,BOUV,X,variation,channel,21901.34266146296,nT
2026-04-15T20:38:00.000Z,BOUV,X,variation,channel,21901.094795460616,nT
2026-04-15T20:39:00.000Z,BOUV,X,variation,channel,21900.598925319013,nT
2026-04-15T20:40:00.000Z,BOUV,X,variation,channel,21900.45505549463,nT
2026-04-15T20:41:00.000Z,BOUV,X,variation,channel,21900.473213492438,nT
2026-04-15T20:42:00.000Z,BOUV,X,variation,channel,21900.33951571456,nT
2026-04-15T20:43:00.000Z,BOUV,X,variation,channel,21900.658722525972,nT
2026-04-15T20:44:00.000Z,BOUV,X,variation,channel,21900.865166463947,nT
2026-04-15T20:45:00.000Z,BOUV,X,variation,channel,21901.098013192262,nT
2026-04-15T20:46:00.000Z,BOUV,X,variation,channel,21901.59761632877,nT
2026-04-15T20:47:00.000Z,BOUV,X,variation,channel,21902.32608386441,nT
2026-04-15T20:48:00.000Z,BOUV,X,variation,channel,21903.119541927335,nT
2026-04-15T20:49:00.000Z,BOUV,X,variation,channel,21903.497727543403,nT
2026-04-15T20:50:00.000Z,BOUV,X,variation,channel,21904.080708344754,nT
2026-04-15T20:51:00.000Z,BOUV,X,variation,channel,21904.229784914216,nT
2026-04-15T20:52:00.000Z,BOUV,X,variation,channel,21903.858589698877,nT
